animation_name,block_index,block_offset,block_size,command_index,command_offset_in_block,raw_opcode,command_id,command_name,opcode_high_flags,meta,record_size
OutPatrol3_start,3,0x520,724,19,0x1D4,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0080,32
OutPatrol3_start,3,0x520,724,20,0x1F4,0x0205,5,ENDIF,0x0200,0x0090,36
OutPatrol3_start,3,0x520,724,21,0x218,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol3_start,3,0x520,724,22,0x22C,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
OutPatrol3_start,3,0x520,724,23,0x230,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol3_start,3,0x520,724,24,0x258,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,3,0x520,724,25,0x26C,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,3,0x520,724,26,0x284,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol3_start,3,0x520,724,27,0x294,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol3_start,3,0x520,724,28,0x29C,0x021C,28,LIGHT,0x0200,0x00C0,48
OutPatrol3_start,3,0x520,724,29,0x2CC,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol3_start,4,0x7F4,416,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol3_start,4,0x7F4,416,1,0x40,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol3_start,4,0x7F4,416,2,0x4C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol3_start,4,0x7F4,416,3,0x6C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol3_start,4,0x7F4,416,4,0x7C,0x0002,2,IF,0x0000,0x0062,24
OutPatrol3_start,4,0x7F4,416,5,0x94,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,4,0x7F4,416,6,0xA8,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
OutPatrol3_start,4,0x7F4,416,7,0xD8,0x0202,2,IF,0x0200,0x0040,16
OutPatrol3_start,4,0x7F4,416,8,0xE8,0x0205,5,ENDIF,0x0200,0x0090,36
OutPatrol3_start,4,0x7F4,416,9,0x10C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol3_start,4,0x7F4,416,10,0x120,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
OutPatrol3_start,4,0x7F4,416,11,0x12C,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol3_start,4,0x7F4,416,12,0x154,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,4,0x7F4,416,13,0x168,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,4,0x7F4,416,14,0x180,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol3_start,4,0x7F4,416,15,0x190,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol3_start,4,0x7F4,416,16,0x198,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol3_start,5,0x994,496,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol3_start,5,0x994,496,1,0x40,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,5,0x994,496,2,0x58,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol3_start,5,0x994,496,3,0x64,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol3_start,5,0x994,496,4,0x84,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol3_start,5,0x994,496,5,0x94,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol3_start,5,0x994,496,6,0xB4,0x0202,2,IF,0x0200,0x0040,16
OutPatrol3_start,5,0x994,496,7,0xC4,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol3_start,5,0x994,496,8,0xD0,0x0002,2,IF,0x0000,0x0062,24
OutPatrol3_start,5,0x994,496,9,0xE8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,5,0x994,496,10,0xFC,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
OutPatrol3_start,5,0x994,496,11,0x12C,0x0202,2,IF,0x0200,0x0040,16
OutPatrol3_start,5,0x994,496,12,0x13C,0x0205,5,ENDIF,0x0200,0x0090,36
OutPatrol3_start,5,0x994,496,13,0x160,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol3_start,5,0x994,496,14,0x174,0x0001,1,QUAD_ALIGN,0x0000,0x0020,8
OutPatrol3_start,5,0x994,496,15,0x17C,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol3_start,5,0x994,496,16,0x1A4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,5,0x994,496,17,0x1B8,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,5,0x994,496,18,0x1D0,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol3_start,5,0x994,496,19,0x1E0,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol3_start,5,0x994,496,20,0x1E8,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol3_start,6,0xB84,160,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
OutPatrol3_start,6,0xB84,160,1,0x44,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol3_start,6,0xB84,160,2,0x58,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
OutPatrol3_start,6,0xB84,160,3,0x88,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,7,0xC24,88,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol3_start,7,0xC24,88,1,0x40,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol3_start,8,0xC7C,108,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol3_start,8,0xC7C,108,1,0x40,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
OutPatrol3_start,8,0xC7C,108,2,0x44,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol4_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
OutPatrol4_start,0,0x0,136,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
OutPatrol4_start,0,0x0,136,1,0x3C,0x001C,28,LIGHT,0x0000,0x0082,32
OutPatrol4_start,0,0x0,136,2,0x5C,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol4_start,0,0x0,136,3,0x64,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
OutPatrol4_start,0,0x0,136,4,0x78,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol4_start,0,0x0,136,5,0x80,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol4_start,1,0x88,660,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,1,0x88,660,1,0x40,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,2,0x54,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol4_start,1,0x88,660,3,0x5C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,4,0x70,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,5,0x84,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,6,0x98,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol4_start,1,0x88,660,7,0xC0,0x020D,13,LOOP,0x0200,0x0090,36
OutPatrol4_start,1,0x88,660,8,0xE4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,9,0xF8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,10,0x10C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,11,0x120,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,12,0x134,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,13,0x148,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,14,0x15C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,15,0x170,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,16,0x184,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,17,0x198,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,18,0x1AC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,19,0x1C0,0x0001,1,QUAD_ALIGN,0x0000,0x0020,8
OutPatrol4_start,1,0x88,660,20,0x1C8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol4_start,1,0x88,660,21,0x1F0,0x020D,13,LOOP,0x0200,0x0090,36
OutPatrol4_start,1,0x88,660,22,0x214,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,23,0x228,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,24,0x23C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,25,0x250,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,26,0x264,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,27,0x278,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,1,0x88,660,28,0x28C,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol4_start,2,0x31C,96,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,2,0x31C,96,1,0x40,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,3,0x37C,792,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,3,0x37C,792,1,0x40,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol4_start,3,0x37C,792,2,0x4C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,3,0x37C,792,3,0x6C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol4_start,3,0x37C,792,4,0x7C,0x0002,2,IF,0x0000,0x00C2,48
OutPatrol4_start,3,0x37C,792,5,0xAC,0x0219,25,CAMERA,0x0200,0x0040,16
OutPatrol4_start,3,0x37C,792,6,0xBC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,7,0xD0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,8,0xE4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,9,0xF8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,10,0x10C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,11,0x120,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,12,0x134,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,13,0x148,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol4_start,3,0x37C,792,14,0x158,0x0219,25,CAMERA,0x0200,0x0040,16
OutPatrol4_start,3,0x37C,792,15,0x168,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol4_start,3,0x37C,792,16,0x170,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol4_start,3,0x37C,792,17,0x178,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,18,0x18C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,19,0x1A0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,20,0x1B4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,21,0x1C8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,22,0x1DC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,23,0x1F0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,24,0x204,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,25,0x218,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,26,0x22C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,27,0x240,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,28,0x254,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,29,0x268,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,30,0x27C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,31,0x290,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,32,0x2A4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,33,0x2B8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,34,0x2CC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,35,0x2E0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,36,0x2F4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol4_start,3,0x37C,792,37,0x308,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol4_start,3,0x37C,792,38,0x310,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol4_start,4,0x694,324,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,4,0x694,324,1,0x40,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol4_start,4,0x694,324,2,0x4C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,4,0x694,324,3,0x6C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol4_start,4,0x694,324,4,0x7C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,4,0x694,324,5,0x9C,0x0002,2,IF,0x0000,0x0042,16
OutPatrol4_start,4,0x694,324,6,0xAC,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,4,0x694,324,7,0xC4,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol4_start,4,0x694,324,8,0xD0,0x0003,3,ELSEIF,0x0000,0x0042,16
OutPatrol4_start,4,0x694,324,9,0xE0,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,4,0x694,324,10,0xF8,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol4_start,4,0x694,324,11,0x104,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol4_start,4,0x694,324,12,0x10C,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,4,0x694,324,13,0x124,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol4_start,4,0x694,324,14,0x12C,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,5,0x7D8,340,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,5,0x7D8,340,1,0x40,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol4_start,5,0x7D8,340,2,0x4C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol4_start,5,0x7D8,340,3,0x5C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,5,0x7D8,340,4,0x7C,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol4_start,5,0x7D8,340,5,0x9C,0x0202,2,IF,0x0200,0x0040,16
OutPatrol4_start,5,0x7D8,340,6,0xAC,0x0002,2,IF,0x0000,0x0042,16
OutPatrol4_start,5,0x7D8,340,7,0xBC,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,5,0x7D8,340,8,0xD4,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol4_start,5,0x7D8,340,9,0xE0,0x0003,3,ELSEIF,0x0000,0x0042,16
OutPatrol4_start,5,0x7D8,340,10,0xF0,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,5,0x7D8,340,11,0x108,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol4_start,5,0x7D8,340,12,0x114,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol4_start,5,0x7D8,340,13,0x11C,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,5,0x7D8,340,14,0x134,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol4_start,5,0x7D8,340,15,0x13C,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,6,0x92C,68,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
OutPatrol4_start,7,0x970,88,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,7,0x970,88,1,0x40,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol4_start,8,0x9C8,144,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol4_start,8,0x9C8,144,1,0x40,0x000E,14,WAIT,0x0000,0x0030,12
OutPatrol4_start,8,0x9C8,144,2,0x4C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol4_start,8,0x9C8,144,3,0x5C,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
OutPatrol4_start,8,0x9C8,144,4,0x68,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol5_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
OutPatrol5_start,0,0x0,136,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
OutPatrol5_start,0,0x0,136,1,0x3C,0x001C,28,LIGHT,0x0000,0x0082,32
OutPatrol5_start,0,0x0,136,2,0x5C,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol5_start,0,0x0,136,3,0x64,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
OutPatrol5_start,0,0x0,136,4,0x78,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol5_start,0,0x0,136,5,0x80,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol5_start,1,0x88,868,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol5_start,1,0x88,868,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol5_start,1,0x88,868,2,0x48,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,3,0x5C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,4,0x70,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
OutPatrol5_start,1,0x88,868,5,0xA0,0x0002,2,IF,0x0000,0x00C2,48
OutPatrol5_start,1,0x88,868,6,0xD0,0x001C,28,LIGHT,0x0000,0x00C2,48
OutPatrol5_start,1,0x88,868,7,0x100,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol5_start,1,0x88,868,8,0x108,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,9,0x11C,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
OutPatrol5_start,1,0x88,868,10,0x13C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol5_start,1,0x88,868,11,0x14C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,12,0x160,0x0002,2,IF,0x0000,0x0062,24
OutPatrol5_start,1,0x88,868,13,0x178,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
OutPatrol5_start,1,0x88,868,14,0x198,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol5_start,1,0x88,868,15,0x1A8,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol5_start,1,0x88,868,16,0x1B0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,17,0x1C4,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol5_start,1,0x88,868,18,0x1D4,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol5_start,1,0x88,868,19,0x1E4,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol5_start,1,0x88,868,20,0x1EC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,21,0x200,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,22,0x214,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,23,0x228,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,24,0x23C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,25,0x250,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,26,0x264,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,27,0x278,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,28,0x28C,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
OutPatrol5_start,1,0x88,868,29,0x298,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
OutPatrol5_start,1,0x88,868,30,0x2C0,0x020D,13,LOOP,0x0200,0x0090,36
OutPatrol5_start,1,0x88,868,31,0x2E4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,32,0x2F8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,33,0x30C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,34,0x320,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,35,0x334,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,36,0x348,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,1,0x88,868,37,0x35C,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol5_start,2,0x3EC,96,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol5_start,2,0x3EC,96,1,0x40,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol5_start,3,0x44C,732,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol5_start,3,0x44C,732,1,0x40,0x0002,2,IF,0x0000,0x00C2,48
OutPatrol5_start,3,0x44C,732,2,0x70,0x0219,25,CAMERA,0x0200,0x0040,16
OutPatrol5_start,3,0x44C,732,3,0x80,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,4,0x94,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,5,0xA8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,6,0xBC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,7,0xD0,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,8,0xE4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,9,0xF8,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,10,0x10C,0x002E,46,TIMER,0x0000,0x0040,16
OutPatrol5_start,3,0x44C,732,11,0x11C,0x0219,25,CAMERA,0x0200,0x0040,16
OutPatrol5_start,3,0x44C,732,12,0x12C,0x0004,4,ELSE,0x0000,0x0022,8
OutPatrol5_start,3,0x44C,732,13,0x134,0x001C,28,LIGHT,0x0000,0x0022,8
OutPatrol5_start,3,0x44C,732,14,0x13C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,15,0x150,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,16,0x164,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,17,0x178,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,18,0x18C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,19,0x1A0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,20,0x1B4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,21,0x1C8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,22,0x1DC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,23,0x1F0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,24,0x204,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,25,0x218,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,26,0x22C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,27,0x240,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,28,0x254,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,29,0x268,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,30,0x27C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,31,0x290,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,32,0x2A4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,33,0x2B8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
OutPatrol5_start,3,0x44C,732,34,0x2CC,0x001D,29,WHILE,0x0000,0x0022,8
OutPatrol5_start,3,0x44C,732,35,0x2D4,0x0005,5,ENDIF,0x0000,0x0022,8
OutPatrol5_start,4,0x728,264,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
OutPatrol5_start,4,0x728,264,1,0x40,0x020D,13,LOOP,0x0200,0x0080,32
OutPatrol5_start,4,0x728,264,2,0x60,0x0002,2,IF,0x0000,0x0042,16
OutPatrol5_start,4,0x728,264,3,0x70,0x021B,27,SOUND,0x0200,0x0060,24
OutPatrol5_start,4,0x728,264,4,0x88,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
OutPatrol5_start,4,0x728,264,5,0x94,0x0003,3,ELSEIF,0x0000,0x0042,16
OutPatrol5_start,4,0x728,264,6,0xA4,0x021B,27,SOUND,0x0200,0x0060,24
